Country Name,Country Code,Series Name,2023 [YR2023]
Low income,LIC,"Inflation, GDP deflator (annual %)",8.951930641
Low income,LIC,Tax revenue (% of GDP),..
Low income,LIC,"Unemployment, total (% of total labor force) (national estimate)",..
Low income,LIC,"Life expectancy at birth, total (years)",..
Low income,LIC,"Interest rate spread (lending rate minus deposit rate, %)",..
Low income,LIC,Taxes on exports (% of tax revenue),..
Low income,LIC,"Taxes on income, profits and capital gains (% of revenue)",..
Low income,LIC,"Revenue, excluding grants (% of GDP)",..
Low income,LIC,Social contributions (% of revenue),..
Low income,LIC,Interest payments (% of revenue),..
Lower middle income,LMC,Exports of goods and services (current US$),2.02862E+12
Lower middle income,LMC,Exports of goods and services (% of GDP),27.47040377
Lower middle income,LMC,GDP (current US$),7.38475E+12
Lower middle income,LMC,GDP per capita (current US$),2413.660263
Lower middle income,LMC,Gross domestic savings (% of GDP),19.18051307
Lower middle income,LMC,Gross savings (% of GDP),26.84557735
Lower middle income,LMC,Imports of goods and services (% of GDP),30.19999742
Lower middle income,LMC,"Inflation, GDP deflator (annual %)",5.299619896
Lower middle income,LMC,Tax revenue (% of GDP),..
Lower middle income,LMC,"Unemployment, total (% of total labor force) (national estimate)",..
Lower middle income,LMC,"Life expectancy at birth, total (years)",..
Lower middle income,LMC,"Interest rate spread (lending rate minus deposit rate, %)",..
Lower middle income,LMC,Taxes on exports (% of tax revenue),..
Lower middle income,LMC,"Taxes on income, profits and capital gains (% of revenue)",..
Lower middle income,LMC,"Revenue, excluding grants (% of GDP)",..
Lower middle income,LMC,Social contributions (% of revenue),..
Lower middle income,LMC,Interest payments (% of revenue),..
Middle East & North Africa,MEA,Exports of goods and services (current US$),..
Middle East & North Africa,MEA,Exports of goods and services (% of GDP),..
Middle East & North Africa,MEA,GDP (current US$),4.28768E+12
Middle East & North Africa,MEA,GDP per capita (current US$),8561.886485
Middle East & North Africa,MEA,Gross domestic savings (% of GDP),36.27812473
Middle East & North Africa,MEA,Gross savings (% of GDP),..
Middle East & North Africa,MEA,Imports of goods and services (% of GDP),..
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",-2.258254272
Middle East & North Africa,MEA,Tax revenue (% of GDP),..
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (national estimate)",..
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",..
Middle East & North Africa,MEA,"Interest rate spread (lending rate minus deposit rate, %)",..
Middle East & North Africa,MEA,Taxes on exports (% of tax revenue),..
Middle East & North Africa,MEA,"Taxes on income, profits and capital gains (% of revenue)",..
Middle East & North Africa,MEA,"Revenue, excluding grants (% of GDP)",..
Middle East & North Africa,MEA,Social contributions (% of revenue),..
Middle East & North Africa,MEA,Interest payments (% of revenue),..
Middle East & North Africa (excluding high income),MNA,Exports of goods and services (current US$),5.21324E+11
Middle East & North Africa (excluding high income),MNA,Exports of goods and services (% of GDP),31.661517
Middle East & North Africa (excluding high income),MNA,GDP (current US$),1.64655E+12
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),3821.578957
Middle East & North Africa (excluding high income),MNA,Gross domestic savings (% of GDP),27.88081642
Middle East & North Africa (excluding high income),MNA,Gross savings (% of GDP),..
Middle East & North Africa (excluding high income),MNA,Imports of goods and services (% of GDP),30.86467748
Middle East & North Africa (excluding high income),MNA,"Inflation, GDP deflator (annual %)",2.980656648
Middle East & North Africa (excluding high income),MNA,Tax revenue (% of GDP),..
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (national estimate)",..
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",..
Middle East & North Africa (excluding high income),MNA,"Interest rate spread (lending rate minus deposit rate, %)",..
Middle East & North Africa (excluding high income),MNA,Taxes on exports (% of tax revenue),..
Middle East & North Africa (excluding high income),MNA,"Taxes on income, profits and capital gains (% of revenue)",..
Middle East & North Africa (excluding high income),MNA,"Revenue, excluding grants (% of GDP)",..
Middle East & North Africa (excluding high income),MNA,Social contributions (% of revenue),..
Middle East & North Africa (excluding high income),MNA,Interest payments (% of revenue),..
Middle East & North Africa (IDA & IBRD countries),TMN,Exports of goods and services (current US$),5.18201E+11
Middle East & North Africa (IDA & IBRD countries),TMN,Exports of goods and services (% of GDP),31.80765066
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),1.62917E+12
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),3827.11624
Middle East & North Africa (IDA & IBRD countries),TMN,Gross domestic savings (% of GDP),28.41674897
Middle East & North Africa (IDA & IBRD countries),TMN,Gross savings (% of GDP),..
Middle East & North Africa (IDA & IBRD countries),TMN,Imports of goods and services (% of GDP),30.48228385
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, GDP deflator (annual %)",4.183203449
Middle East & North Africa (IDA & IBRD countries),TMN,Tax revenue (% of GDP),..
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (national estimate)",..
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",..
Middle East & North Africa (IDA & IBRD countries),TMN,"Interest rate spread (lending rate minus deposit rate, %)",..
Middle East & North Africa (IDA & IBRD countries),TMN,Taxes on exports (% of tax revenue),..
Middle East & North Africa (IDA & IBRD countries),TMN,"Taxes on income, profits and capital gains (% of revenue)",..
Middle East & North Africa (IDA & IBRD countries),TMN,"Revenue, excluding grants (% of GDP)",..
Middle East & North Africa (IDA & IBRD countries),TMN,Social contributions (% of revenue),..
Middle East & North Africa (IDA & IBRD countries),TMN,Interest payments (% of revenue),..
Middle income,MIC,Exports of goods and services (current US$),9.01081E+12
Middle income,MIC,Exports of goods and services (% of GDP),24.49460132
Middle income,MIC,GDP (current US$),3.67869E+13
Middle income,MIC,GDP per capita (current US$),6266.777432
Middle income,MIC,Gross domestic savings (% of GDP),..
Middle income,MIC,Gross savings (% of GDP),..
Middle income,MIC,Imports of goods and services (% of GDP),24.01052741
Middle income,MIC,"Inflation, GDP deflator (annual %)",4.620073429
Middle income,MIC,Tax revenue (% of GDP),..
Middle income,MIC,"Unemployment, total (% of total labor force) (national estimate)",..
Middle income,MIC,"Life expectancy at birth, total (years)",..
Middle income,MIC,"Interest rate spread (lending rate minus deposit rate, %)",5.517136021
Middle income,MIC,Taxes on exports (% of tax revenue),..
Middle income,MIC,"Taxes on income, profits and capital gains (% of revenue)",..
Middle income,MIC,"Revenue, excluding grants (% of GDP)",..
Middle income,MIC,Social contributions (% of revenue),..
Middle income,MIC,Interest payments (% of revenue),..
North America,NAC,Exports of goods and services (current US$),..
North America,NAC,Exports of goods and services (% of GDP),..
North America,NAC,GDP (current US$),2.95093E+13
North America,NAC,GDP per capita (current US$),78675.48093
North America,NAC,Gross domestic savings (% of GDP),..
North America,NAC,Gross savings (% of GDP),..
North America,NAC,Imports of goods and services (% of GDP),..
North America,NAC,"Inflation, GDP deflator (annual %)",2.62511853
North America,NAC,Tax revenue (% of GDP),..
North America,NAC,"Unemployment, total (% of total labor force) (national estimate)",3.841936669
North America,NAC,"Life expectancy at birth, total (years)",..
North America,NAC,"Interest rate spread (lending rate minus deposit rate, %)",..
North America,NAC,Taxes on exports (% of tax revenue),..
North America,NAC,"Taxes on income, profits and capital gains (% of revenue)",..
North America,NAC,"Revenue, excluding grants (% of GDP)",..
North America,NAC,Social contributions (% of revenue),..
North America,NAC,Interest payments (% of revenue),..
Not classified,INX,Exports of goods and services (current US$),..
Not classified,INX,Exports of goods and services (% of GDP),..
Not classified,INX,GDP (current US$),..
Not classified,INX,GDP per capita (current US$),..
Not classified,INX,Gross domestic savings (% of GDP),..
Not classified,INX,Gross savings (% of GDP),..
Not classified,INX,Imports of goods and services (% of GDP),..
Not classified,INX,"Inflation, GDP deflator (annual %)",..
Not classified,INX,Tax revenue (% of GDP),..
Not classified,INX,"Unemployment, total (% of total labor force) (national estimate)",..
Not classified,INX,"Life expectancy at birth, total (years)",..
Not classified,INX,"Interest rate spread (lending rate minus deposit rate, %)",..
Not classified,INX,Taxes on exports (% of tax revenue),..
Not classified,INX,"Taxes on income, profits and capital gains (% of revenue)",..
Not classified,INX,"Revenue, excluding grants (% of GDP)",..
Not classified,INX,Social contributions (% of revenue),..
Not classified,INX,Interest payments (% of revenue),..
OECD members,OED,Exports of goods and services (current US$),1.86606E+13
OECD members,OED,Exports of goods and services (% of GDP),29.11226452
OECD members,OED,GDP (current US$),6.40989E+13
OECD members,OED,GDP per capita (current US$),46280.58061
OECD members,OED,Gross domestic savings (% of GDP),..
OECD members,OED,Gross savings (% of GDP),..
OECD members,OED,Imports of goods and services (% of GDP),29.3601051
OECD members,OED,"Inflation, GDP deflator (annual %)",5.545215593
OECD members,OED,Tax revenue (% of GDP),..
OECD members,OED,"Unemployment, total (% of total labor force) (national estimate)",4.820640073
OECD members,OED,"Life expectancy at birth, total (years)",..
OECD members,OED,"Interest rate spread (lending rate minus deposit rate, %)",..
OECD members,OED,Taxes on exports (% of tax revenue),..
OECD members,OED,"Taxes on income, profits and capital gains (% of revenue)",..
OECD members,OED,"Revenue, excluding grants (% of GDP)",..
OECD members,OED,Social contributions (% of revenue),..
OECD members,OED,Interest payments (% of revenue),..
Other small states,OSS,Exports of goods and services (current US$),1.92643E+11
Other small states,OSS,Exports of goods and services (% of GDP),82.18465162
Other small states,OSS,GDP (current US$),2.34402E+11
Other small states,OSS,GDP per capita (current US$),16459.96619
Other small states,OSS,Gross domestic savings (% of GDP),29.02396835
Other small states,OSS,Gross savings (% of GDP),..
Other small states,OSS,Imports of goods and services (% of GDP),78.98890883
Other small states,OSS,"Inflation, GDP deflator (annual %)",4.564525794
Other small states,OSS,Tax revenue (% of GDP),..
Other small states,OSS,"Unemployment, total (% of total labor force) (national estimate)",..
Other small states,OSS,"Life expectancy at birth, total (years)",..
Other small states,OSS,"Interest rate spread (lending rate minus deposit rate, %)",6.768370992
Other small states,OSS,Taxes on exports (% of tax revenue),..
Other small states,OSS,"Taxes on income, profits and capital gains (% of revenue)",..
Other small states,OSS,"Revenue, excluding grants (% of GDP)",..
Other small states,OSS,Social contributions (% of revenue),..
Other small states,OSS,Interest payments (% of revenue),..
Pacific island small states,PSS,Exports of goods and services (current US$),4643740141
Pacific island small states,PSS,Exports of goods and services (% of GDP),41.34298699
Pacific island small states,PSS,GDP (current US$),11232231820
Pacific island small states,PSS,GDP per capita (current US$),4194.687369
Pacific island small states,PSS,Gross domestic savings (% of GDP),..
Pacific island small states,PSS,Gross savings (% of GDP),..
Pacific island small states,PSS,Imports of goods and services (% of GDP),..
Pacific island small states,PSS,"Inflation, GDP deflator (annual %)",6.31824747
Pacific island small states,PSS,Tax revenue (% of GDP),..
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (national estimate)",..
Pacific island small states,PSS,"Life expectancy at birth, total (years)",..
Pacific island small states,PSS,"Interest rate spread (lending rate minus deposit rate, %)",..
Pacific island small states,PSS,Taxes on exports (% of tax revenue),..
Pacific island small states,PSS,"Taxes on income, profits and capital gains (% of revenue)",..
Pacific island small states,PSS,"Revenue, excluding grants (% of GDP)",..
Pacific island small states,PSS,Social contributions (% of revenue),..
Pacific island small states,PSS,Interest payments (% of revenue),..
